id,gender
3586380,2
3586464,1
3586489,1
3586873,1
3587284,1
3587491,2
3587826,1
3587838,1
3587874,2
3587887,2
3587917,2
3588026,1
3588061,1
3588083,2
3588092,2
3588242,2
3588370,1
3588376,1
3588377,1
3588378,1
3588379,1
3588393,2
3588417,1
3588553,1
3588671,1
3588698,1
3588708,2
3588850,1
3588944,1
3589821,2
3589933,1
3590001,1
3590450,1
3595564,1
3595571,1
3595617,2
3595956,1
3595958,2
3595959,2
3595963,2
3596048,1
3596101,1
3596153,2
3596175,1
3596202,1
3596206,1
3596383,1
3596405,1
3596452,1
3596474,1
3597056,1
3597113,1
3597120,1
3597191,2
3597343,1
3597450,1
3597567,1
3597604,2
3597717,1
3597721,1
3597848,1
3597974,1
3598197,1
3598300,1
3598314,1
3598410,1
3598430,2
3598446,1
3598463,2
3598626,2
3598639,2
3598715,1
3598722,2
3598748,1
3598966,1
3598980,1
3599155,1
3599170,1
3599208,1
3599208,2
3599209,2
3599326,1
3599340,1
3599344,2
3599415,1
3599455,1
3599612,1
3599623,1
3599641,1
3599651,1
3599690,1
3599733,1
3599773,2
3599814,2
3599882,1
3599904,2
3599908,1
3599943,1
3599971,1
3600043,1
3600217,2
3600234,1
3600324,2
3600356,2
3600421,1
3600482,1
3600492,2
3600534,2
3600734,1
3600842,1
3600854,2
3600878,1
3600883,2
3600957,2
3600981,1
3601064,1
3601095,2
3601101,1
3601262,1
3601324,1
3601357,1
3601398,1
3601415,1
3601420,2
3601439,1
3601511,1
3601557,1
3601607,1
3601614,1
3601625,2
3601829,1
3601831,2
3601840,2
3601955,2
3601992,2
3602019,1
3602030,1
3602069,2
3602070,1
3602116,1
3602161,2
3602200,2
3602201,1
3602212,1
3602288,1
3602310,1
3602327,1
3602464,1
3602464,2
3602475,1
3602744,1
3602801,1
3602883,1
3603289,1
3603416,1
3603424,2
3603432,1
3603559,1
3603748,1
3603865,1
3603883,1
3604453,1
3604503,1
3604505,1
3604540,1
3604555,1
3604559,1
3604694,1
3604839,1
3605103,2
3605209,1
3605237,1
3605269,1
3605303,1
3605341,2
3605402,1
3605447,2
3605534,2
3605623,1
3605625,1
3605635,2
3605692,1
3605815,1
3606406,1
3606420,2
3606594,1
3606926,2
3606928,1
3607056,1
3607242,1
3607635,1
3607663,1
3607799,1
3607848,1
3607905,1
3607950,1
3608047,1
3608110,1
3608127,1
3608197,1
3608199,1
3608315,1
3608324,1
3608390,2
3608442,1
3608467,2
3608478,1
3608489,2
3608575,1
3608629,1
3608645,1
3608688,1
3608715,1
3608716,1
3608731,2
3608760,1
3608784,1
3608840,1
3608893,2
3608943,1
3609105,2
3609125,1
3609165,2
3609205,1
3609457,1
3609893,2
3609971,2
3609980,1
3609983,1
3610083,1
3610220,2
3610241,1
3610267,1
3610334,1
3610440,1
3610483,1
3610599,1
3610967,1
3611179,1
3611215,1
3611215,2
3611337,2
3611350,2
3611693,2
3611727,2
3612154,2
3612284,2
3612285,1
3612436,2
3612824,1
3612892,1
3612971,2
3613038,1
3613131,2
3613150,1
3613187,1
3613248,1
3613302,1
3613456,1
3613524,1
3613557,1
3613561,1
3613591,2
3613619,2
3613645,2
3613784,1
3613878,2
3613885,1
3613957,2
3614021,1
3614055,1
3614121,2
3614134,2
3614145,1
3614170,1
3614180,1
3614239,1
3614516,1
3614667,2
3614686,1
3615216,1
3615272,1
3615288,2
3615298,2
3615308,1
3615323,1
3615323,2
3615352,1
3615373,1
3615416,2
3615508,2
3615585,1
3615591,1
3615616,1
3615682,1
3615719,1
3615752,2
3615760,1
3615768,1
3615793,2
3615892,1
3616247,1
3616568,1
3616763,1
3616788,1
3617000,2
3617050,2
3617093,1
3617192,1
3617377,1
3617404,1
3617415,2
3617420,1
3617433,1
3617528,1
3617529,2
3617566,1
3617575,2
3617706,1
3617756,2
3618380,1
3618483,2
3618502,1
3618510,1
3618516,1
3618544,1
3618642,1
3618718,2
3618730,1
3618747,2
3618874,1
3618891,1
3618964,2
3618986,1
3618995,1
3619141,1
3619149,1
3619191,1
3619194,2
3619238,1
3619287,1
3619410,1
3619414,1
3619415,1
3619494,2
3619675,2
3619693,1
3619696,1
3619715,2
3619813,2
3619952,2
3620022,1
3620070,1
3620302,1
3620326,1
3620393,1
3620396,2
3620438,1
3621054,1
3621079,1
3621117,1
3621425,1
3621463,1
3621588,1
3621699,1
3621707,1
3621720,1
3622002,1
3622153,1
3622459,1
3622526,1
3622604,1
3622974,1
3623107,2
3623113,1
3623120,1
3623213,1
3623315,1
3623483,1
3623509,1
3623544,1
3623555,1
3623619,1
3623645,2
3623663,2
3623737,1
3623756,1
3623803,1
3624217,2
3624235,2
3624347,1
3624440,1
3624521,1
3624652,1
3624772,2
3624776,2
3624798,1
3624840,1
3626553,2
3626583,1
3626596,1
3626639,1
3626771,2
3626778,1
3626778,2
3626792,1
3627002,1
3627096,2
3627153,1
3627192,1
3627257,1
3627326,1
3627366,1
3627397,2
3627399,1
3627520,1
3627532,1
3627590,1
3627633,2
3627692,1
3627701,1
3627787,1
3627858,2
3627922,2
3627952,2
3627964,1
3627990,2
3628046,1
3628069,2
3628095,1
3628108,2
3628109,1
3628110,1
3628168,1
3628487,1
3628490,1
3628491,1
3628635,1
3628642,1
3628665,2
3628672,1
3628734,2
3628835,1
3629157,2
3629181,1
3629216,1
3629307,1
3629637,2
3629677,1
3629754,1
3629824,1
3629893,2
3629919,1
3630325,2
3630506,1
3630521,1
3630576,1
3630673,1
3630945,1
3631122,1
3631138,1
3631274,2
3631312,1
3632151,1
3634292,1
3634423,1
3634455,1
3636158,1
3636307,1
3636307,2
3636311,1
3636380,1
3636794,1
3637342,1
3637423,1
3637599,1
3637942,1
3638489,2
3638679,1
3638770,1
3639920,1
3641135,1
3642695,1
3643247,1
3644097,1
3644129,1
3644623,2
3644804,2
3644859,1
3644909,1
3645074,2
3645093,2
3645192,1
3645320,1
3645330,2
3645459,1
3645479,1
3645617,2
3645629,1
3645643,1
3645821,1
3645868,2
3645872,2
3645896,2
3645903,2
3645937,2
3646264,2
3646693,1
3646799,2
3646836,2
3646850,1
3647082,1
3647121,2
3647285,1
3647295,2
3647370,1
3647642,2
3647966,2
3648175,1
3648199,2
3648233,2
3648465,2
3648526,2
3648538,2
3648540,2
3648619,1
3648753,2
3648817,2
3648967,2
3649017,1
3649026,1
3649141,2
3649169,2
3649231,1
3649283,2
3650497,2
3651152,1
3651169,2
3651213,2
3651218,1
3651246,2
3651256,1
3651301,2
3651361,1
3651405,1
3651536,1
3651563,1
3651608,1
3651729,1
3651755,1
3651785,1
3651918,1
3651965,1
3651989,1
3652019,1
3652049,1
3652138,2
3652231,1
3652304,1
3652310,1
3652321,1
3652368,1
3652379,1
3652386,1
3652405,2
3653176,1
3653487,2
3653875,1
3653886,2
3653903,1
3653910,1
3654013,1
3654034,1
3654093,1
3654118,1
3654161,1
3654210,2
3654459,2
3654626,1
3654720,1
3654737,2
3654760,1
3654841,2
3654899,1
3655088,1
3655140,1
3655151,1
3655210,1
3655289,1
3655442,1
3655529,1
3655658,2
3655668,1
3655703,1
3655738,2
3655749,1
3655816,2
3655865,1
3656084,1
3656085,1
3656108,2
3656250,1
3656436,1
3656544,1
3656551,1
3656953,1
3656954,1
3656956,1
3658117,2
3658163,1
3658213,2
3658238,1
3658258,1
3658354,1
3658375,1
3658418,2
3658437,1
3658474,1
3658482,1
3658483,1
3658575,1
3658587,1
3659758,1
3660240,1
3660357,2
3660530,1
3661105,1
3661105,2
3661139,2
3661214,1
3661230,2
3661300,1
3661308,1
3661413,1
3661511,1
3661735,1
3661908,1
3661954,1
3662027,1
3662360,1
3662712,1
3662938,1
3662963,1
3663036,2
3663327,1
3663361,1
3663410,2
3663476,1
3663532,2
3663541,1
3663573,2
3663651,2
3663697,2
3663717,2
3663777,2
3663851,1
3663862,1
3663930,1
3664033,2
3664086,2
3664173,1
3664264,1
3664267,1
3664311,1
3664365,2
3664434,2
3664467,1
3664472,1
3664514,2
3664590,1
3664634,1
3664746,2
3664762,1
3664768,2
3664771,2
3664808,1
3664822,1
3664895,1
3664912,2
3664935,2
3665018,1
3665019,2
3665029,2
3665040,2
3665112,1
3665134,1
3665136,1
3665141,1
3665166,2
3665232,2
3665248,2
3665283,1
3665337,2
3665368,1
3665393,2
3665403,1
3665625,2
3665839,1
3665842,1
3665842,2
3665843,2
3666034,2
3666094,2
3666161,1
3666226,1
3666362,1
3666465,2
3666470,2
3666472,1
3666475,1
3666521,1
3666522,1
3666532,2
3666578,1
3666584,2
3666594,1
3666624,1
3666776,1
3666864,1
3666873,1
3666882,1
3666887,2
3666900,1
3666945,1
3666956,1
3666976,1
3666983,1
3667100,1
3667129,1
3667180,1
3667184,2
3667276,1
3667420,1
3667533,1
3667535,1
3667584,1
3667684,2
3667709,1
3667769,2
3667840,1
3667978,1
3667987,2
3668108,1
3668115,1
3668222,1
3668249,1
3668287,1
3668304,1
3668336,1
3668388,2
3668449,1
3668544,1
3668548,1
3668561,1
3668566,1
3668567,1
3668580,1
3668644,1
3668894,1
3669063,1
3669064,1
3669172,1
3669372,1
3669440,1
3669533,1
3669577,1
3669593,1
3669673,1
3669866,2
3669924,1
3670011,2
3670118,1
3670207,1
3670638,2
3670676,1
3670754,1
3671051,1
3671070,2
3671075,1
3671474,1
3671476,2
3671599,1
3671612,2
3671667,1
3671680,1
3671686,1
3671748,1
3671859,2
3672036,2
3672047,1
3672150,2
3672153,1
3672155,1
3672167,1
3672194,1
3672198,1
3672521,1
3672551,2
3672662,1
3672715,1
3672878,1
3672879,2
3672960,1
3672970,2
3673070,1
3673098,2
3673206,2
3673278,1
3673290,1
3673327,1
3673357,1
3673387,2
3673390,1
3673516,1
3673558,1
3673568,1
3673575,2
3673578,1
3673644,1
3673847,2
3673895,1
3673904,2
3673999,2
3674021,2
3674044,1
3674119,1
3674307,2
3674448,1
3674458,1
3674560,2
3674692,2
3674714,1
3674768,1
3674944,2
3675084,1
3675109,1
3675193,1
3675257,1
3675321,1
3675498,1
3675510,2
3675519,2
3675740,2
3675796,1
3675830,1
3675895,2
3675988,1
3676263,1
3676302,1
3676324,1
3676354,2
3676483,1
3676571,1
3676577,1
3676668,1
3676774,1
3676823,1
3676830,2
3676947,1
3677025,1
3677068,1
3677089,1
3677325,1
3677364,2
3677394,1
3677419,1
3677486,1
3677523,1
3677574,1
3677601,2
3677620,2
3677699,2
3677732,1
3677802,1
3677833,2
3677853,1
3677854,2
3677858,1
3677875,1
3677893,1
3677920,2
3678002,1
3678073,1
3678235,1
3678245,1
3678362,1
3678436,1
3678549,1
3678587,1
3678609,1
3678664,1
3678804,1
3678852,1
3679167,1
3679236,1
3679365,1
3679412,1
3679444,1
3679465,1
3679467,1
3679647,1
3679762,1
3679762,2
3679780,1
3679789,2
3679803,2
3679855,1
3679868,2
3679887,1
3679960,2
3679976,1
3680024,1
3680100,1
3680103,1
3680115,1
3680120,1
3680126,1
3680390,1
3680424,2
3680436,2
3680450,1
3680472,2
3680540,1
3680673,2
3680791,1
3681506,2
3681507,1
3681576,1
3681605,2
3681683,2
3681990,1
3682027,1
3682035,1
3682039,1
3682262,1
3682324,2
3682567,1
3682786,2
3683005,1
3683118,2
3683184,1
3683280,2
3683312,2
3683627,1
3684022,1
3684046,1
3684142,1
3684162,2
3684171,1
3684172,1
3684587,2
3684589,1
3684596,2
3684721,1
3684863,1
3684876,1
3684889,1
3684905,2
3685002,1
3685011,1
3685029,2
3685052,1
3685081,1
3685109,1
3685195,2
3685254,2
3685282,1
3685288,1
3685704,2
3685778,1
3685895,1
3686378,2
3686479,1
3686789,1
3686884,1
3686967,1
3686992,2
3687023,2
3687104,1
3687116,2
3687182,1
3687257,1
3687278,1
3687280,2
3687281,1
3687406,1
3687448,1
3687460,1
3687478,2
3687504,2
3687510,1
3687526,2
3687534,1
3687555,1
3687583,2
3687587,2
3687635,2
3687642,1
3687662,1
3687675,2
3687700,2
3687710,2
3687722,1
3687755,2
3687766,2
3687780,1
3687784,1
3687800,1
3687814,1
3687831,2
3687872,1
3687889,1
3687905,2
3687990,2
3688004,1
3688083,1
3688221,1
3688321,1
3688382,2
3688387,1
3688387,2
3688596,2
3688805,1
3688876,1
3689033,1
3689048,1
3689089,1
3689127,2
3689166,1
3689174,1
3689195,1
3689207,1
3689244,1
3689323,1
3689353,2
3689617,2
3689866,1
3689919,2
3689934,2
3690157,1
3690259,1
3690279,1
3690335,2
3690394,1
3690397,2
3690401,1
3690498,1
3690498,2
3690541,2
3690555,1
3690706,1
3690844,1
3690915,2
3690995,1
3691079,1
3691119,2
3691141,2
3691146,2
3691195,1
3691205,1
3691216,1
3691246,1
3691251,1
3691254,1
3691269,2
3691412,2
3691455,1
3691591,1
3691606,2
3691692,1
3691833,1
3691840,1
3691910,1
3691913,1
3691947,1
3692024,1
3692047,1
3692112,1
3692127,1
3692166,2
3692368,1
3692600,1
3692652,1
3692843,1
3692886,1
3692892,1
3692905,1
3693069,1
3693091,2
3693157,2
3693193,2
3693397,2
3693419,2
3693708,2
3693862,2
3693979,1
3694068,1
3694119,2
3694225,2
3694229,2
3694251,1
3694325,2
3694414,2
3694416,1
3694517,1
3694519,1
3694543,1
3694567,2
3694570,2
3694592,1
3694765,1
3694845,1
3695162,2
3695196,1
3695274,1
3695284,2
3695325,2
3695342,1
3695740,2
3695828,2
3695838,1
3696190,2
3696263,1
3696481,1
3696600,2
3696804,1
3696845,2
3696854,1
3697057,1
3697130,1
3697137,1
3697193,1
3697585,1
3697662,1
3697679,1
3697698,1
3698113,1
3698121,1
3698148,2
3698274,2
3698282,2
3698340,1
3698464,2
3698479,2
3698523,1
3698619,2
3698668,1
3698823,1
3698863,1
3698870,1
3698910,1
3698964,2
3698970,1
3699020,2
3699035,2
3699070,1
3699093,1
3699183,2
3699241,1
3699301,1
3699396,1
3699429,2
3699709,1
3700088,1
3700152,1
3700173,2
3700302,1
3700319,2
3700358,1
3700381,2
3700444,1
3700553,1
3700575,2
3700615,2
3700669,2
3700746,1
3700796,2
3700843,2
3700849,1
3700858,2
3700868,1
3700923,1
3700933,2
3700971,1
3700981,1
3700992,1
3701032,2
3701054,2
3701159,1
3701160,1
3701164,1
3701212,1
3701259,1
3701290,1
3701291,2
3701305,1
3701399,1
3701452,1
3701456,1
3701523,1
3701721,1
3701840,2
3701931,1
3701945,2
3701983,2
3702105,1
3702122,1
3702125,1
3702133,2
3702178,1
3702355,1
3702633,2
3702675,1
3702727,1
3702732,1
3702734,1
3702737,1
3702738,1
3702750,1
3702760,2
3702852,1
3702856,1
3702863,1
3702891,2
3702892,1
3702911,2
3702917,1
3702933,1
3702974,1
3703005,1
3703096,2
3703232,1
3703239,1
3703243,1
3703265,1
3703277,1
3703279,2
3703369,1
3703387,1
3703393,2
3703450,1
3703615,1
3703647,2
3703669,1
3703917,1
3703940,1
3703951,1
3703956,1
3704109,2
3704403,1
3704416,2
3704456,1
3704501,1
3704525,2
3704629,2
3704634,2
3704643,2
3704715,2
3704887,1
3704905,1
3704939,2
3705090,2
3705091,1
3705102,1
3705139,1
3705170,1
3705193,1
3705195,1
3705211,1
3705233,1
3705243,1
3705258,1
3705269,2
3705286,2
3705365,1
3705386,1
3705454,1
3705462,1
3705503,1
3705691,1
3705712,1
3705720,1
3705721,1
3705769,1
3706034,1
3706053,1
3706065,1
3706089,2
3706209,1
3706242,1
3706310,1
3706346,1
3706381,1
3706399,1
3706483,1
3706694,1
3706744,1
3706750,1
3706890,2
3706893,1
3706904,2
3706930,1
3706939,2
3707103,1
3707354,2
3707388,1
3707389,1
3707404,1
3707410,1
3707414,1
3707444,1
3707479,1
3707493,1
3707545,1
3707548,1
3707850,1
3707966,2
3708080,2
3708549,1
3708550,1
3708566,1
3708751,1
3708802,1
3708808,2
3708863,1
3708964,1
3709129,1
3709201,1
3709242,2
3709264,1
3709270,1
3709285,2
3709287,2
3709290,1
3709296,1
3709327,1
3709367,1
3709377,1
3709394,1
3709400,1
3709542,1
3709549,1
3709695,2
3709807,2
3709877,1
3709955,2
3709982,1
3710018,1
3710063,1
3710286,1
3710299,1
3710442,1
3710489,2
3710536,1
3710640,1
3710905,2
3710989,1
3711005,2
3711021,1
3711085,2
3711098,2
3711251,2
3711295,1
3711310,1
3711382,1
3711387,1
3711558,1
3711566,1
3711578,2
3711580,1
3711587,1
3711631,1
3711644,2
3711650,2
3711704,2
3711717,1
3711721,2
3711733,1
3711821,2
3711828,1
3711903,1
3713052,1
3713082,1
3713364,1
3713378,2
3713508,1
3713668,1
3713756,1
3713767,1
3713857,1
3713888,1
3713889,1
3713963,1
3713966,1
3714026,1
3714133,2
3714325,1
3714360,2
3714388,1
3714539,1
3714545,1
3714568,1
3714817,1
3714847,1
3714852,2
3714885,1
3714911,1
3715209,1
3715252,1
3715300,2
3715308,1
3715328,2
3715340,1
3715402,2
3715403,1
3715442,2
3715443,1
3715717,1
3715720,1
3715748,1
3715864,1
3715987,2
3716018,2
3716123,1
3716974,1
3716986,1
3717036,1
3717089,1
3717095,1
3717140,1
3717162,1
3717169,1
3717285,2
3717292,1
3717312,2
3717437,1
3717440,2
3717523,1
3717761,2
3717764,1
3718028,1
3718239,1
3718406,1
3718716,1
3718721,1
3718741,2
3718849,1
3718917,1
3718975,1
3718981,1
3718994,1
3719008,2
3719042,1
3719065,1
3719077,1
3719084,1
3719097,1
3719127,1
3719225,1
3719225,2
3719340,1
3719343,1
3719361,1
3719376,1
3720460,1
3720488,1
3720659,2
3720695,1
3720806,1
3720808,1
3720910,1
3721089,2
3721120,1
3721310,1
3721342,1
3721444,1
3721566,1
3721598,1
3721599,1
3721616,1
3721687,2
3721978,1
3722034,1
3722778,2
3722948,1
3723080,1
3723271,1
3723342,2
3723365,1
3723608,1
3724293,1
3724358,2
3724374,1
3724493,1
3724563,1
3724973,1
3724992,1
3725002,1
3725008,1
3725075,2
3725076,1
3725127,1
3725742,1
3725743,1
3725783,1
3725919,2
3725922,1
3726017,1
3726067,1
3726082,1
3726143,1
3726346,1
3726355,1
3726434,2
3726481,1
3726515,1
3726537,2
3726683,2
3726944,1
3727245,1
3727246,1
3727248,1
3727254,2
3727385,1
3727388,1
3727409,1
3727470,1
3727507,2
3727551,1
3727573,1
3727584,2
3727610,1
3727639,1
3727656,1
3727671,1
3727700,1
3727701,1
3727704,1
3727785,1
3727837,1
3727845,2
3727986,1
3728046,1
3728173,1
3728185,1
3728238,2
3728259,1
3728348,1
3728605,1
3729060,1
3729095,2
3729153,1
3729165,2
3729211,2
3729217,1
3729253,2
3729278,2
3729287,2
3729295,1
3729306,1
3729312,1
3729356,1
3729386,1
3729391,1
3729417,1
3729420,1
3729423,1
3729465,1
3729466,1
3729487,1
3729510,1
3729541,1
3729596,1
3729655,1
3729670,2
3729689,1
3729758,1
3729801,1
3729832,1
3729863,1
3730074,1
3730223,2
3730303,2
3730366,1
3730550,1
3730628,1
3730647,1
3730932,1
3731055,2
3731056,1
3731065,2
3731066,2
3731068,2
3731154,2
3731334,2
3731336,1
3731389,1
3731981,2
3731982,2
3732064,2
3732106,2
3732133,2
3732202,2
3732328,1
3732437,2
3732447,1
3732470,1
3732486,2
3732566,2
3732708,2
3733161,2
3733316,1
3733415,2
3733571,2
3733980,1
3734112,1
3734550,2
3734804,1
3734895,1
3735426,1
3735554,1
3735567,1
3735961,1
3736016,1
3736026,1
3736145,1
3736154,1
3736567,1
3736623,2
3736625,1
3736625,2
3736662,1
3736759,2
3736821,1
3736834,1
3736837,1
3736856,1
3736858,1
3737001,1
3737003,1
3737034,1
3737039,1
3737163,1
3737175,2
3737179,2
3737205,1
3737214,2
3737229,2
3737294,1
3737393,1
3737477,2
3737498,2
3737554,1
3737556,2
3737557,2
3737563,2
3737572,1
3737587,2
3737636,2
3737656,1
3737657,2
3737672,2
3737712,2
3737714,1
3737799,2
3737888,1
3737969,1
3737994,1
3737996,1
3738003,2
3738020,1
3738058,1
3738266,1
3738376,1
3738498,1
3738501,1
3738660,2
3738740,1
3738758,1
3738764,1
3738823,1
3739107,1
3739189,1
3739252,1
3739366,2
3739458,2
3739663,1
3739679,1
3739742,1
3739757,2
3739763,1
3740046,1
3740060,1
3740157,2
3740162,1
3740448,2
3740449,1
3740458,1
3740492,1
3740501,1
3740528,1
3740551,1
3740555,2
3740589,1
3740598,1
3740628,2
3740689,1
3740959,1
3740970,2
3741019,1
3741042,1
3741081,1
3741122,1
3741141,1
3741143,1
3741163,2
3741170,1
3741174,2
3741208,1
3741264,1
3741266,1
3741279,2
3741358,2
3741375,1
3741411,1
3741432,1
3741438,2
3741442,2
3741482,1
3741501,2
3741672,2
3741715,2
3741772,1
3741808,1
3741906,1
3741914,1
3741929,1
3741963,1
3741979,1
3741984,1
3742176,1
3742244,2
3742264,1
3742276,1
3742292,1
3742304,1
3742312,1
3742414,1
3742415,2
3742705,2
3742718,1
3742779,1
3742983,2
3742999,1
3743388,1
3743389,2
3743421,1
3743695,1
3743706,1
3743746,1
3743847,2
3743891,1
3744082,1
3744111,1
3744208,2
3744321,2
3744356,2
3744359,2
3744381,2
3744435,1
3744436,1
3744473,1
3744498,2
3744508,2
3744569,1
3744694,2
3745214,1
3745364,2
3745664,2
3745709,1
3745727,2
3746041,1
3746050,1
3746085,1
3746088,1
3746193,1
3746222,1
3746272,1
3746311,2
3746346,2
3746353,2
3746356,2
3746363,1
3746368,1
3746438,1
3746559,1
3746639,1
3746795,1
3747013,1
3747031,1
3747239,1
3747242,1
3747248,1
3747276,1
3747513,1
3747515,2
3747676,1
3747681,1
3747736,1
3747766,1
3747839,2
3747852,1
3747940,2
3747942,2
3747945,1
3748133,2
3748174,1
3748280,1
3748390,2
3748503,1
3748539,1
3748570,1
3748576,1
3748618,1
3748622,1
3748731,1
3748875,2
3748885,1
3749005,1
3749022,1
3749033,1
3749052,1
3749080,1
3749255,1
3749352,1
3749441,1
3749552,1
3749600,1
3749650,1
3749706,2
3749733,2
3749754,1
3749768,1
3749823,1
3749876,1
3749977,1
3749989,1
3750002,2
3750105,1
3750164,1
3750176,1
3750668,1
3750792,1
3750862,1
3750887,2
3750888,1
3750939,1
3750940,1
3751284,1
3751433,1
3751684,2
3751692,1
3751791,1
3751873,1
3751929,2
3752176,2
3752179,2
3752277,1
3752460,1
3752526,1
3752586,2
3752934,1
3752935,1
3752948,1
3752958,1
3753030,1
3753034,1
3753064,1
3753381,2
3753542,1
3753561,1
3753665,1
3753672,1
3753686,1
3753777,1
3753843,1
3753877,1
3753949,2
3754059,2
3754094,2
3754519,1
3755289,2
3755434,1
3755451,1
3755483,1
3755503,1
3755526,1
3756173,1
3756205,1
3756211,1
3756221,1
3756239,1
3756250,1
3756255,2
3756268,2
3756302,1
3757029,2
3757068,2
3757204,1
3757264,1
3757391,2
3757742,1
3757972,1
3757983,1
3758042,2
3758061,2
3758107,2
3758131,1
3758168,2
3758264,1
3758287,1
3758435,1
3758490,1
3758578,1
3758587,1
3758616,1
3758652,1
3758655,1
3758659,2
3758703,2
3758723,2
3758729,1
3758757,1
3758795,1
3758796,1
3758798,2
3759315,1
3759424,1
3759442,1
3759443,1
3759469,1
3759475,1
3759485,1
3759505,1
3759543,1
3759543,2
3759576,1
3759998,2
3760118,1
3760133,1
3760614,1
3760661,1
3760669,1
3760755,1
3760807,1
3760993,1
3761050,2
3761065,2
3761068,1
3761069,1
3761094,1
3761131,2
3761158,2
3761204,2
3761210,2
3761231,2
3761239,2
3761570,2
3761571,2
3761614,1
3761878,1
3761901,1
3761924,1
3761972,2
3761983,1
3762059,2
3762087,1
3762087,2
3762176,2
3762231,1
3762382,1
3762406,1
3762463,2
3762517,2
3762614,1
3762759,1
3762765,1
3762866,1
3762875,1
3762900,1
3762907,1
3762956,1
3763003,1
3763047,2
3763131,1
3763140,1
3763177,2
3763414,1
3763424,1
3763551,2
3763654,1
3763688,1
3763779,1
3763804,2
3763843,1
3763908,2
3763935,2
3763969,1
3764111,1
3764181,1
3764309,1
3764637,1
3764842,1
3764913,1
3764976,1
3764983,1
3765015,1
3765166,1
3765351,1
3765459,1
3765462,1
3765574,1
3765751,1
3765792,1
3765797,1
3765800,2
3766321,1
3766455,1
3766457,2
3766460,2
3766557,2
3766575,1
3766586,2
3766593,1
3766893,1
3766933,1
3766959,2
3766988,1
3767055,1
3767161,1
3767161,2
3767415,2
3767451,1
3767477,2
3767568,1
3767632,2
3767645,2
3767684,1
3767693,1
3767949,1
3767979,1
3767999,1
3768236,1
3768259,1
3768260,2
3768264,1
3768273,1
3768330,2
3768366,1
3768372,1
3768448,1
3768588,1
3768846,1
3768914,1
3768991,1
3769027,2
3769143,1
3769166,2
3769178,1
3769185,2
3769223,2
3769245,1
3769249,2
3769260,1
3769375,1
3769468,2
3769490,1
3769498,1
3769536,2
3769537,1
3769545,1
3769641,1
3769732,1
3769873,1
3770041,2
3770062,2
3770734,1
3770767,2
3770862,1
3770870,2
3770911,2
3770954,1
3770959,2
3771014,1
3771045,1
3771102,1
3771190,2
3771206,1
3771560,2
3771723,1
3771774,1
3771775,1
3771851,1
3771865,1
3771896,1
3771897,2
3771900,2
3771911,2
3771956,2
3771966,1
3772024,2
3772059,1
3772092,2
3772096,2
3772108,1
3772176,1
3772210,2
3772214,1
3772259,1
3772266,2
3772313,1
3772353,2
3772430,1
3772611,1
3772614,1
3772709,2
3772892,1
3773177,2
3773374,1
3773380,1
3773664,2
3773674,2
3773692,1
3773694,2
3773718,2
3773743,2
3773826,2
3773903,1
3773911,1
3773915,2
3773920,1
3773965,1
3774013,1
3774042,1
3774068,2
3774083,2
3774126,2
3774142,2
3774145,2
3774163,1
3774181,1
3774207,1
3774236,1
3774292,1
3774297,1
3774297,2
3774316,1
3774318,1
3774333,1
3774358,1
3774402,2
3774449,1
3774475,1
3774545,1
3774545,2
3774645,1
3774657,2
3774687,2
3774856,1
3774858,1
3774859,2
3774860,1
3774922,2
3774941,1
3774970,1
3774984,1
3775256,2
3775936,1
3775995,1
3776013,1
3776082,1
3776087,1
3776247,1
3776326,1
3776411,2
3776439,1
3776481,2
3776848,2
3777014,2
3777015,2
3777162,2
3777345,2
3777556,1
3777572,1
3777580,1
3777612,1
3777623,1
3777650,2
3777765,1
3777793,1
3777919,1
3777925,2
3777960,1
3777963,1
3778048,1
3778113,2
3778150,1
3778263,1
3778303,1
3778433,1
3778528,1
3778597,1
3778609,1
3778613,1
3778633,1
3778636,1
3778703,1
3778746,1
3778772,1
3778922,2
3779020,1
3779421,1
3779995,2
3779999,2
3780193,2
3780309,1
3780324,2
3780887,1
3780946,2
3780960,1
3781038,1
3781066,1
3781078,2
3781151,2
3781183,1
3781209,1
3781271,2
3781318,2
3781383,1
3781383,2
3781483,1
3781500,1
3781575,1
3781580,1
3781590,2
3781671,1
3781775,1
3781834,1
3781895,1
3781948,2
3782042,1
3782106,1
3782187,1
3782204,1
3782204,2
3782229,1
3782309,1
3782347,1
3782497,2
3782513,1
3782533,2
3782542,1
3782554,1
3782605,1
3782684,1
3782807,1
3782936,1
3783412,1
3783420,1
3783929,2
3783958,1
3784101,1
3784500,1
3784574,1
3784953,1
3785294,2
3785331,1
3785614,2
3786382,2
3786797,1
3786817,2
3786837,2
3786871,2
3786897,1
3786918,1
3786932,1
3786947,1
3786973,1
3787022,1
3787050,2
3787082,2
3787195,1
3787316,2
3787610,2
3787663,1
3787670,1
3787675,1
3788175,1
3788808,1
3788822,1
3788867,1
3788905,1
3788993,2
3789020,1
3789068,2
3789081,1
3789087,1
3789093,1
3789105,1
3789180,2
3789182,1
3789193,1
3789236,1
3789259,1
3789285,1
3789305,2
3789366,2
3789447,1
3789576,2
3789626,2
3789631,1
3789646,1
3789663,1
3789678,1
3789704,1
3789716,2
3789743,1
3789855,1
3789864,2
3789867,2
3789880,2
3789960,1
